VarIdentificadorParroquia,VarNombreParroquia,VarEstadoParroquia,VarIdentificadorProvincia,VarIdentificadorCanton
35a1966e-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c05230e-74f7-11ed-884d-0242ac1c000c
35a196fa-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c052372-74f7-11ed-884d-0242ac1c000c
35a19790-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c0523d6-74f7-11ed-884d-0242ac1c000c
35a1981c-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c052430-74f7-11ed-884d-0242ac1c000c
35a19f60-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c052494-74f7-11ed-884d-0242ac1c000c
35a1a050-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c0524f8-74f7-11ed-884d-0242ac1c000c
35a1a0e6-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c05255c-74f7-11ed-884d-0242ac1c000c
35a1a172-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c0525c0-74f7-11ed-884d-0242ac1c000c
35a1a1fe-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c05261a-74f7-11ed-884d-0242ac1c000c
35a1a280-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c05267e-74f7-11ed-884d-0242ac1c000c
35a1a316-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c0526e2-74f7-11ed-884d-0242ac1c000c
35a1a3ac-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c05278c-74f7-11ed-884d-0242ac1c000c
35a1a442-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c0527f0-74f7-11ed-884d-0242ac1c000c
35a1a4d8-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c052854-74f7-11ed-884d-0242ac1c000c
35a1a56e-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c0528b8-74f7-11ed-884d-0242ac1c000c
35a1a604-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c052926-74f7-11ed-884d-0242ac1c000c
35a1a6a4-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c052980-74f7-11ed-884d-0242ac1c000c
35a1a744-74f7-11ed-a487-0242ac1c000c,Parroquia Girona,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c0529ee-74f7-11ed-884d-0242ac1c000c
35a1a7da-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c052a48-74f7-11ed-884d-0242ac1c000c
35a1a870-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c052aac-74f7-11ed-884d-0242ac1c000c
35a1a910-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c052b10-74f7-11ed-884d-0242ac1c000c
35a1a9b0-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c052b9c-74f7-11ed-884d-0242ac1c000c
35a1aa82-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c052c00-74f7-11ed-884d-0242ac1c000c
35a1ab22-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c052c5a-74f7-11ed-884d-0242ac1c000c
35a1abc2-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c052cbe-74f7-11ed-884d-0242ac1c000c
35a1ac62-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c052d18-74f7-11ed-884d-0242ac1c000c
35a1acf8-74f7-11ed-a487-0242ac1c000c,Parroquia Castellón,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c052d7c-74f7-11ed-884d-0242ac1c000c
35a1ad8e-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c052de0-74f7-11ed-884d-0242ac1c000c
35a1ae24-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c052e3a-74f7-11ed-884d-0242ac1c000c
35a1aeb0-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c052e9e-74f7-11ed-884d-0242ac1c000c
35a1af3c-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c052ef8-74f7-11ed-884d-0242ac1c000c
35a1afc8-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c052f5c-74f7-11ed-884d-0242ac1c000c
35a1b05e-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c052fc0-74f7-11ed-884d-0242ac1c000c
35a1b0f4-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c053024-74f7-11ed-884d-0242ac1c000c
35a1b180-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c05307e-74f7-11ed-884d-0242ac1c000c
35a1b20c-74f7-11ed-a487-0242ac1c000c,Parroquia Melilla,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c0530e2-74f7-11ed-884d-0242ac1c000c
35a1b2a2-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c05313c-74f7-11ed-884d-0242ac1c000c
35a1b32e-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0531a0-74f7-11ed-884d-0242ac1c000c
35a1b3ba-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c05322c-74f7-11ed-884d-0242ac1c000c
35a1b450-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c0532a4-74f7-11ed-884d-0242ac1c000c
35a1b4dc-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c0532fe-74f7-11ed-884d-0242ac1c000c
35a1b568-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05336c-74f7-11ed-884d-0242ac1c000c
35a1b5f4-74f7-11ed-a487-0242ac1c000c,Parroquia Castellón,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c0533d0-74f7-11ed-884d-0242ac1c000c
35a1b68a-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c053434-74f7-11ed-884d-0242ac1c000c
35a1b716-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c053498-74f7-11ed-884d-0242ac1c000c
35a1b7ac-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0534fc-74f7-11ed-884d-0242ac1c000c
35a1b838-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c053556-74f7-11ed-884d-0242ac1c000c
35a1b8ba-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c0535ba-74f7-11ed-884d-0242ac1c000c
35a1b946-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c05361e-74f7-11ed-884d-0242ac1c000c
35a1b9d2-74f7-11ed-a487-0242ac1c000c,Parroquia Melilla,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c053682-74f7-11ed-884d-0242ac1c000c
35a1ba54-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Activo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c0536f0-74f7-11ed-884d-0242ac1c000c
35a1bb44-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c053754-74f7-11ed-884d-0242ac1c000c
35a1bbd0-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c0537b8-74f7-11ed-884d-0242ac1c000c
35a1bc52-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c05381c-74f7-11ed-884d-0242ac1c000c
35a1bcd4-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c053880-74f7-11ed-884d-0242ac1c000c
35a1bd4c-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c053902-74f7-11ed-884d-0242ac1c000c
35a1bdd8-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c05395c-74f7-11ed-884d-0242ac1c000c
35a1be64-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c0539c0-74f7-11ed-884d-0242ac1c000c
35a1bef0-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c053a24-74f7-11ed-884d-0242ac1c000c
35a1c21a-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c053a88-74f7-11ed-884d-0242ac1c000c
35a1c300-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c053ae2-74f7-11ed-884d-0242ac1c000c
35a1c396-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c053b46-74f7-11ed-884d-0242ac1c000c
35a1c436-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c053c40-74f7-11ed-884d-0242ac1c000c
35a1c4cc-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c053ce0-74f7-11ed-884d-0242ac1c000c
35a1c56c-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c053d4e-74f7-11ed-884d-0242ac1c000c
35a1c602-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c053db2-74f7-11ed-884d-0242ac1c000c
35a1c6a2-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c053e0c-74f7-11ed-884d-0242ac1c000c
35a1c738-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c053e70-74f7-11ed-884d-0242ac1c000c
35a1c7ce-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c053eca-74f7-11ed-884d-0242ac1c000c
35a1c85a-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c053f2e-74f7-11ed-884d-0242ac1c000c
35a1c8fa-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c053f92-74f7-11ed-884d-0242ac1c000c
35a1c990-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c053fec-74f7-11ed-884d-0242ac1c000c
35a1ca26-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c054078-74f7-11ed-884d-0242ac1c000c
35a1cabc-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c0540dc-74f7-11ed-884d-0242ac1c000c
35a1cb52-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c054136-74f7-11ed-884d-0242ac1c000c
35a1cbf2-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c054244-74f7-11ed-884d-0242ac1c000c
35a1cc7e-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c0542a8-74f7-11ed-884d-0242ac1c000c
35a1cd1e-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c054316-74f7-11ed-884d-0242ac1c000c
35a1cdb4-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c05437a-74f7-11ed-884d-0242ac1c000c
35a1ce72-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c0543de-74f7-11ed-884d-0242ac1c000c
35a1cf08-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c054442-74f7-11ed-884d-0242ac1c000c
35a1cf9e-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c0544a6-74f7-11ed-884d-0242ac1c000c
35a1d02a-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c05450a-74f7-11ed-884d-0242ac1c000c
35a1d0ca-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c05456e-74f7-11ed-884d-0242ac1c000c
35a1d156-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c0545dc-74f7-11ed-884d-0242ac1c000c
35a1d200-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c054640-74f7-11ed-884d-0242ac1c000c
35a1d28c-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c0546a4-74f7-11ed-884d-0242ac1c000c
35a1d318-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c054712-74f7-11ed-884d-0242ac1c000c
35a1d3ae-74f7-11ed-a487-0242ac1c000c,Parroquia Castellón,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c054780-74f7-11ed-884d-0242ac1c000c
35a1d444-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05480c-74f7-11ed-884d-0242ac1c000c
35a1d4d0-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c05487a-74f7-11ed-884d-0242ac1c000c
35a1d55c-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c0548f2-74f7-11ed-884d-0242ac1c000c
35a1d5e8-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c054956-74f7-11ed-884d-0242ac1c000c
35a1d674-74f7-11ed-a487-0242ac1c000c,Parroquia Girona,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0549ba-74f7-11ed-884d-0242ac1c000c
35a1d700-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c054a1e-74f7-11ed-884d-0242ac1c000c
35a1d78c-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c054a8c-74f7-11ed-884d-0242ac1c000c
35a1d822-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c054af0-74f7-11ed-884d-0242ac1c000c
35a1d8b8-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c054b54-74f7-11ed-884d-0242ac1c000c
35a1d944-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c054bb8-74f7-11ed-884d-0242ac1c000c
35a1d9da-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c054c26-74f7-11ed-884d-0242ac1c000c
35a1da66-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c054c8a-74f7-11ed-884d-0242ac1c000c
35a1daf2-74f7-11ed-a487-0242ac1c000c,Parroquia Castellón,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c054cee-74f7-11ed-884d-0242ac1c000c
35a1db88-74f7-11ed-a487-0242ac1c000c,Parroquia Huesca,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c054dc0-74f7-11ed-884d-0242ac1c000c
35a1dc14-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c054e1a-74f7-11ed-884d-0242ac1c000c
35a1dcaa-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c054eb0-74f7-11ed-884d-0242ac1c000c
35a1dd36-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c054f0a-74f7-11ed-884d-0242ac1c000c
35a1ddc2-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c054f8c-74f7-11ed-884d-0242ac1c000c
35a1e290-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c054ff0-74f7-11ed-884d-0242ac1c000c
35a1e34e-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c05504a-74f7-11ed-884d-0242ac1c000c
35a1e3e4-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0550ae-74f7-11ed-884d-0242ac1c000c
35a1e470-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c055108-74f7-11ed-884d-0242ac1c000c
35a1e506-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c05516c-74f7-11ed-884d-0242ac1c000c
35a1e592-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c0551c6-74f7-11ed-884d-0242ac1c000c
35a1e61e-74f7-11ed-a487-0242ac1c000c,Parroquia Melilla,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05522a-74f7-11ed-884d-0242ac1c000c
35a1e79a-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c05528e-74f7-11ed-884d-0242ac1c000c
35a1e83a-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c0552e8-74f7-11ed-884d-0242ac1c000c
35a1e8d0-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c05534c-74f7-11ed-884d-0242ac1c000c
35a1e95c-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0553a6-74f7-11ed-884d-0242ac1c000c
35a1e9f2-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c055400-74f7-11ed-884d-0242ac1c000c
35a1ea88-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c055464-74f7-11ed-884d-0242ac1c000c
35a1eb1e-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c0554be-74f7-11ed-884d-0242ac1c000c
35a1ebaa-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c055522-74f7-11ed-884d-0242ac1c000c
35a1ec40-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c055586-74f7-11ed-884d-0242ac1c000c
35a1ecd6-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c055608-74f7-11ed-884d-0242ac1c000c
35a1ed58-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c055662-74f7-11ed-884d-0242ac1c000c
35a1ede4-74f7-11ed-a487-0242ac1c000c,Parroquia Girona,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c0556c6-74f7-11ed-884d-0242ac1c000c
35a1ee7a-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c05572a-74f7-11ed-884d-0242ac1c000c
35a1ef06-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c055784-74f7-11ed-884d-0242ac1c000c
35a1ef92-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c0557e8-74f7-11ed-884d-0242ac1c000c
35a1f01e-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c05584c-74f7-11ed-884d-0242ac1c000c
35a1f0b4-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c0558a6-74f7-11ed-884d-0242ac1c000c
35a1f136-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c055900-74f7-11ed-884d-0242ac1c000c
35a1f1c2-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c055964-74f7-11ed-884d-0242ac1c000c
35a1f26c-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0559be-74f7-11ed-884d-0242ac1c000c
35a1f302-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c055a2c-74f7-11ed-884d-0242ac1c000c
35a1f398-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c055a86-74f7-11ed-884d-0242ac1c000c
35a1f424-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c055af4-74f7-11ed-884d-0242ac1c000c
35a1f4ba-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c055b58-74f7-11ed-884d-0242ac1c000c
35a1f550-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c055bb2-74f7-11ed-884d-0242ac1c000c
35a1f5dc-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c055c16-74f7-11ed-884d-0242ac1c000c
35a1f67c-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c055c98-74f7-11ed-884d-0242ac1c000c
35a1f712-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c055cfc-74f7-11ed-884d-0242ac1c000c
35a1f7a8-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c055d56-74f7-11ed-884d-0242ac1c000c
