VarIdentificadorCarrerasSedes,VarIdentificadorInstitucionEducativa,VarIdentificadorCarreras,VarIdentificadorSedes,VarIdentificadorParroquia,VarIdentificadorCanton,VarIdentificadorProvincia
5ee771c6-74f5-11ed-8600-0242ac1c000c,4a23fe9a-74f4-11ed-be5f-0242ac1c000c,31060d04-74f4-11ed-9ec6-0242ac1c000c,ff1fb2ec-99c7-11ed-83a5-0242ac1c000c,35a1a870-74f7-11ed-a487-0242ac1c000c,8c052aac-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
5ee772c0-74f5-11ed-8600-0242ac1c000c,4a23ff44-74f4-11ed-be5f-0242ac1c000c,31060dcc-74f4-11ed-9ec6-0242ac1c000c,ff1fb396-99c7-11ed-83a5-0242ac1c000c,35a1a910-74f7-11ed-a487-0242ac1c000c,8c052b10-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
5ee77374-74f5-11ed-8600-0242ac1c000c,4a23ffda-74f4-11ed-be5f-0242ac1c000c,31060e9e-74f4-11ed-9ec6-0242ac1c000c,ff1fb422-99c7-11ed-83a5-0242ac1c000c,35a1a9b0-74f7-11ed-a487-0242ac1c000c,8c052b9c-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
5ee77428-74f5-11ed-8600-0242ac1c000c,4a240066-74f4-11ed-be5f-0242ac1c000c,31060f7a-74f4-11ed-9ec6-0242ac1c000c,ff1fb4ae-99c7-11ed-83a5-0242ac1c000c,35a1aa82-74f7-11ed-a487-0242ac1c000c,8c052c00-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
5ee774d2-74f5-11ed-8600-0242ac1c000c,4a2400fc-74f4-11ed-be5f-0242ac1c000c,3106102e-74f4-11ed-9ec6-0242ac1c000c,ff1fb53a-99c7-11ed-83a5-0242ac1c000c,35a1ab22-74f7-11ed-a487-0242ac1c000c,8c052c5a-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
5ee7757c-74f5-11ed-8600-0242ac1c000c,4a240188-74f4-11ed-be5f-0242ac1c000c,310a17e6-74f4-11ed-9ec6-0242ac1c000c,ff1fb5bc-99c7-11ed-83a5-0242ac1c000c,35a1abc2-74f7-11ed-a487-0242ac1c000c,8c052cbe-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
5ee77626-74f5-11ed-8600-0242ac1c000c,4a24021e-74f4-11ed-be5f-0242ac1c000c,310a1d36-74f4-11ed-9ec6-0242ac1c000c,ff1fb648-99c7-11ed-83a5-0242ac1c000c,35a1ac62-74f7-11ed-a487-0242ac1c000c,8c052d18-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
5ee776d0-74f5-11ed-8600-0242ac1c000c,4a2402b4-74f4-11ed-be5f-0242ac1c000c,310a1eb2-74f4-11ed-9ec6-0242ac1c000c,ff1fb6ca-99c7-11ed-83a5-0242ac1c000c,35a1acf8-74f7-11ed-a487-0242ac1c000c,8c052d7c-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
5ee7777a-74f5-11ed-8600-0242ac1c000c,4a24034a-74f4-11ed-be5f-0242ac1c000c,310a1f8e-74f4-11ed-9ec6-0242ac1c000c,ff1fb756-99c7-11ed-83a5-0242ac1c000c,35a1ad8e-74f7-11ed-a487-0242ac1c000c,8c052de0-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
5ee77824-74f5-11ed-8600-0242ac1c000c,4a2403ea-74f4-11ed-be5f-0242ac1c000c,310a2056-74f4-11ed-9ec6-0242ac1c000c,ff1fb7e2-99c7-11ed-83a5-0242ac1c000c,35a1ae24-74f7-11ed-a487-0242ac1c000c,8c052e3a-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
5ee778ce-74f5-11ed-8600-0242ac1c000c,4a24048a-74f4-11ed-be5f-0242ac1c000c,310a211e-74f4-11ed-9ec6-0242ac1c000c,ff1fb86e-99c7-11ed-83a5-0242ac1c000c,35a1aeb0-74f7-11ed-a487-0242ac1c000c,8c052e9e-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
5ee7796e-74f5-11ed-8600-0242ac1c000c,4a240516-74f4-11ed-be5f-0242ac1c000c,310a21dc-74f4-11ed-9ec6-0242ac1c000c,ff1fb8f0-99c7-11ed-83a5-0242ac1c000c,35a1af3c-74f7-11ed-a487-0242ac1c000c,8c052ef8-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
5ee77a18-74f5-11ed-8600-0242ac1c000c,4a2405a2-74f4-11ed-be5f-0242ac1c000c,310a229a-74f4-11ed-9ec6-0242ac1c000c,ff1fb97c-99c7-11ed-83a5-0242ac1c000c,35a1afc8-74f7-11ed-a487-0242ac1c000c,8c052f5c-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
5ee77acc-74f5-11ed-8600-0242ac1c000c,4a24062e-74f4-11ed-be5f-0242ac1c000c,310a234e-74f4-11ed-9ec6-0242ac1c000c,ff1fb9fe-99c7-11ed-83a5-0242ac1c000c,35a1b05e-74f7-11ed-a487-0242ac1c000c,8c052fc0-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
5ee77c2a-74f5-11ed-8600-0242ac1c000c,4a2406c4-74f4-11ed-be5f-0242ac1c000c,310a23ee-74f4-11ed-9ec6-0242ac1c000c,ff1fba8a-99c7-11ed-83a5-0242ac1c000c,35a1b0f4-74f7-11ed-a487-0242ac1c000c,8c053024-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
5ee77d10-74f5-11ed-8600-0242ac1c000c,4a240750-74f4-11ed-be5f-0242ac1c000c,310a24ac-74f4-11ed-9ec6-0242ac1c000c,ff1fbb16-99c7-11ed-83a5-0242ac1c000c,35a1b180-74f7-11ed-a487-0242ac1c000c,8c05307e-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
5ee77dc4-74f5-11ed-8600-0242ac1c000c,4a2407dc-74f4-11ed-be5f-0242ac1c000c,310a256a-74f4-11ed-9ec6-0242ac1c000c,ff1fbb98-99c7-11ed-83a5-0242ac1c000c,35a1b20c-74f7-11ed-a487-0242ac1c000c,8c0530e2-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
5ee77e6e-74f5-11ed-8600-0242ac1c000c,4a240886-74f4-11ed-be5f-0242ac1c000c,310a261e-74f4-11ed-9ec6-0242ac1c000c,ff1fbc1a-99c7-11ed-83a5-0242ac1c000c,35a1b2a2-74f7-11ed-a487-0242ac1c000c,8c05313c-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
5ee77f18-74f5-11ed-8600-0242ac1c000c,4a24091c-74f4-11ed-be5f-0242ac1c000c,310a26dc-74f4-11ed-9ec6-0242ac1c000c,ff1fbca6-99c7-11ed-83a5-0242ac1c000c,35a1b32e-74f7-11ed-a487-0242ac1c000c,8c0531a0-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
5ee77fc2-74f5-11ed-8600-0242ac1c000c,4a2409b2-74f4-11ed-be5f-0242ac1c000c,310a2790-74f4-11ed-9ec6-0242ac1c000c,ff1fbd28-99c7-11ed-83a5-0242ac1c000c,35a1b3ba-74f7-11ed-a487-0242ac1c000c,8c05322c-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
5ee7806c-74f5-11ed-8600-0242ac1c000c,4a240a3e-74f4-11ed-be5f-0242ac1c000c,310a284e-74f4-11ed-9ec6-0242ac1c000c,ff1fbdaa-99c7-11ed-83a5-0242ac1c000c,35a1b450-74f7-11ed-a487-0242ac1c000c,8c0532a4-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
5ee78120-74f5-11ed-8600-0242ac1c000c,4a240ad4-74f4-11ed-be5f-0242ac1c000c,310a2902-74f4-11ed-9ec6-0242ac1c000c,ff1fbe36-99c7-11ed-83a5-0242ac1c000c,35a1b4dc-74f7-11ed-a487-0242ac1c000c,8c0532fe-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
5ee781d4-74f5-11ed-8600-0242ac1c000c,4a240b6a-74f4-11ed-be5f-0242ac1c000c,310a29c0-74f4-11ed-9ec6-0242ac1c000c,ff1fbec2-99c7-11ed-83a5-0242ac1c000c,35a1b568-74f7-11ed-a487-0242ac1c000c,8c05336c-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
5ee7827e-74f5-11ed-8600-0242ac1c000c,4a240cd2-74f4-11ed-be5f-0242ac1c000c,310a2a7e-74f4-11ed-9ec6-0242ac1c000c,ff1fbf44-99c7-11ed-83a5-0242ac1c000c,35a1b5f4-74f7-11ed-a487-0242ac1c000c,8c0533d0-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
5ee78332-74f5-11ed-8600-0242ac1c000c,4a240d72-74f4-11ed-be5f-0242ac1c000c,310a2b3c-74f4-11ed-9ec6-0242ac1c000c,ff1fbfc6-99c7-11ed-83a5-0242ac1c000c,35a1b68a-74f7-11ed-a487-0242ac1c000c,8c053434-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
5ee783dc-74f5-11ed-8600-0242ac1c000c,4a240e62-74f4-11ed-be5f-0242ac1c000c,310a2bf0-74f4-11ed-9ec6-0242ac1c000c,ff1fc052-99c7-11ed-83a5-0242ac1c000c,35a1b716-74f7-11ed-a487-0242ac1c000c,8c053498-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
5ee78490-74f5-11ed-8600-0242ac1c000c,4a240ef8-74f4-11ed-be5f-0242ac1c000c,310a2cae-74f4-11ed-9ec6-0242ac1c000c,ff1fc0d4-99c7-11ed-83a5-0242ac1c000c,35a1b7ac-74f7-11ed-a487-0242ac1c000c,8c0534fc-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
5ee7853a-74f5-11ed-8600-0242ac1c000c,4a240f98-74f4-11ed-be5f-0242ac1c000c,310a2d76-74f4-11ed-9ec6-0242ac1c000c,ff1fc71e-99c7-11ed-83a5-0242ac1c000c,35a1b838-74f7-11ed-a487-0242ac1c000c,8c053556-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
5ee785ee-74f5-11ed-8600-0242ac1c000c,4a241024-74f4-11ed-be5f-0242ac1c000c,310a2e2a-74f4-11ed-9ec6-0242ac1c000c,ff1fc7e6-99c7-11ed-83a5-0242ac1c000c,35a1b8ba-74f7-11ed-a487-0242ac1c000c,8c0535ba-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
5ee78698-74f5-11ed-8600-0242ac1c000c,4a2410ba-74f4-11ed-be5f-0242ac1c000c,310a32e4-74f4-11ed-9ec6-0242ac1c000c,ff1fc872-99c7-11ed-83a5-0242ac1c000c,35a1b946-74f7-11ed-a487-0242ac1c000c,8c05361e-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
5ee78742-74f5-11ed-8600-0242ac1c000c,4a241150-74f4-11ed-be5f-0242ac1c000c,310a3622-74f4-11ed-9ec6-0242ac1c000c,ff1fc8fe-99c7-11ed-83a5-0242ac1c000c,35a1b9d2-74f7-11ed-a487-0242ac1c000c,8c053682-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
5ee787f6-74f5-11ed-8600-0242ac1c000c,4a2411dc-74f4-11ed-be5f-0242ac1c000c,310a3730-74f4-11ed-9ec6-0242ac1c000c,ff1fc980-99c7-11ed-83a5-0242ac1c000c,35a1ba54-74f7-11ed-a487-0242ac1c000c,8c0536f0-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
5ee788a0-74f5-11ed-8600-0242ac1c000c,4a241272-74f4-11ed-be5f-0242ac1c000c,310a3820-74f4-11ed-9ec6-0242ac1c000c,ff1fca0c-99c7-11ed-83a5-0242ac1c000c,35a1bb44-74f7-11ed-a487-0242ac1c000c,8c053754-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
5ee7894a-74f5-11ed-8600-0242ac1c000c,4a241312-74f4-11ed-be5f-0242ac1c000c,310a38fc-74f4-11ed-9ec6-0242ac1c000c,ff1fca8e-99c7-11ed-83a5-0242ac1c000c,35a1bbd0-74f7-11ed-a487-0242ac1c000c,8c0537b8-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
5ee789f4-74f5-11ed-8600-0242ac1c000c,4a24139e-74f4-11ed-be5f-0242ac1c000c,310a39c4-74f4-11ed-9ec6-0242ac1c000c,ff1fcb10-99c7-11ed-83a5-0242ac1c000c,35a1bc52-74f7-11ed-a487-0242ac1c000c,8c05381c-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
5ee78a94-74f5-11ed-8600-0242ac1c000c,4a241466-74f4-11ed-be5f-0242ac1c000c,310a3aa0-74f4-11ed-9ec6-0242ac1c000c,ff1fcb9c-99c7-11ed-83a5-0242ac1c000c,35a1bcd4-74f7-11ed-a487-0242ac1c000c,8c053880-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
5ee78b48-74f5-11ed-8600-0242ac1c000c,4a241506-74f4-11ed-be5f-0242ac1c000c,310a3b7c-74f4-11ed-9ec6-0242ac1c000c,ff1fcc1e-99c7-11ed-83a5-0242ac1c000c,35a1bd4c-74f7-11ed-a487-0242ac1c000c,8c053902-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
5ee78bf2-74f5-11ed-8600-0242ac1c000c,4a241592-74f4-11ed-be5f-0242ac1c000c,310a3c62-74f4-11ed-9ec6-0242ac1c000c,ff1fcca0-99c7-11ed-83a5-0242ac1c000c,35a1bdd8-74f7-11ed-a487-0242ac1c000c,8c05395c-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
5ee78d28-74f5-11ed-8600-0242ac1c000c,4a241628-74f4-11ed-be5f-0242ac1c000c,310a3d2a-74f4-11ed-9ec6-0242ac1c000c,ff1fcd22-99c7-11ed-83a5-0242ac1c000c,35a1be64-74f7-11ed-a487-0242ac1c000c,8c0539c0-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
5ee78dfa-74f5-11ed-8600-0242ac1c000c,4a2416b4-74f4-11ed-be5f-0242ac1c000c,310a3dfc-74f4-11ed-9ec6-0242ac1c000c,ff1fcdae-99c7-11ed-83a5-0242ac1c000c,35a1bef0-74f7-11ed-a487-0242ac1c000c,8c053a24-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
5ee78ea4-74f5-11ed-8600-0242ac1c000c,4a241754-74f4-11ed-be5f-0242ac1c000c,310a3eba-74f4-11ed-9ec6-0242ac1c000c,ff1fce26-99c7-11ed-83a5-0242ac1c000c,35a1c21a-74f7-11ed-a487-0242ac1c000c,8c053a88-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
5ee78f4e-74f5-11ed-8600-0242ac1c000c,4a2417e0-74f4-11ed-be5f-0242ac1c000c,310a3f8c-74f4-11ed-9ec6-0242ac1c000c,ff1fceb2-99c7-11ed-83a5-0242ac1c000c,35a1c300-74f7-11ed-a487-0242ac1c000c,8c053ae2-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
5ee79002-74f5-11ed-8600-0242ac1c000c,4a24186c-74f4-11ed-be5f-0242ac1c000c,310a4054-74f4-11ed-9ec6-0242ac1c000c,ff1fcf2a-99c7-11ed-83a5-0242ac1c000c,35a1c396-74f7-11ed-a487-0242ac1c000c,8c053b46-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
5ee7919c-74f5-11ed-8600-0242ac1c000c,4a2418f8-74f4-11ed-be5f-0242ac1c000c,310a4126-74f4-11ed-9ec6-0242ac1c000c,ff1fcfb6-99c7-11ed-83a5-0242ac1c000c,35a1c436-74f7-11ed-a487-0242ac1c000c,8c053c40-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
5ee79278-74f5-11ed-8600-0242ac1c000c,4a241984-74f4-11ed-be5f-0242ac1c000c,310a42ca-74f4-11ed-9ec6-0242ac1c000c,ff1fd038-99c7-11ed-83a5-0242ac1c000c,35a1c4cc-74f7-11ed-a487-0242ac1c000c,8c053ce0-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
5ee7932c-74f5-11ed-8600-0242ac1c000c,4a241a06-74f4-11ed-be5f-0242ac1c000c,310a43f6-74f4-11ed-9ec6-0242ac1c000c,ff1fd0ba-99c7-11ed-83a5-0242ac1c000c,35a1c56c-74f7-11ed-a487-0242ac1c000c,8c053d4e-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
5ee79430-74f5-11ed-8600-0242ac1c000c,4a241a92-74f4-11ed-be5f-0242ac1c000c,310a44fa-74f4-11ed-9ec6-0242ac1c000c,ff1fd150-99c7-11ed-83a5-0242ac1c000c,35a1c602-74f7-11ed-a487-0242ac1c000c,8c053db2-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
5ee794e4-74f5-11ed-8600-0242ac1c000c,4a241b1e-74f4-11ed-be5f-0242ac1c000c,310a45fe-74f4-11ed-9ec6-0242ac1c000c,ff1fd1d2-99c7-11ed-83a5-0242ac1c000c,35a1c6a2-74f7-11ed-a487-0242ac1c000c,8c053e0c-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
5ee79598-74f5-11ed-8600-0242ac1c000c,4a241baa-74f4-11ed-be5f-0242ac1c000c,310a46f8-74f4-11ed-9ec6-0242ac1c000c,ff1fd254-99c7-11ed-83a5-0242ac1c000c,35a1c738-74f7-11ed-a487-0242ac1c000c,8c053e70-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
5ee7964c-74f5-11ed-8600-0242ac1c000c,4a241c40-74f4-11ed-be5f-0242ac1c000c,310a47c0-74f4-11ed-9ec6-0242ac1c000c,ff1fd2d6-99c7-11ed-83a5-0242ac1c000c,35a1c7ce-74f7-11ed-a487-0242ac1c000c,8c053eca-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
5ee796f6-74f5-11ed-8600-0242ac1c000c,4a241ccc-74f4-11ed-be5f-0242ac1c000c,310a48ba-74f4-11ed-9ec6-0242ac1c000c,ff1fd362-99c7-11ed-83a5-0242ac1c000c,35a1c85a-74f7-11ed-a487-0242ac1c000c,8c053f2e-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
5ee79872-74f5-11ed-8600-0242ac1c000c,4a241d62-74f4-11ed-be5f-0242ac1c000c,310a4996-74f4-11ed-9ec6-0242ac1c000c,ff1fd3ee-99c7-11ed-83a5-0242ac1c000c,35a1c8fa-74f7-11ed-a487-0242ac1c000c,8c053f92-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
5ee79962-74f5-11ed-8600-0242ac1c000c,4a241dee-74f4-11ed-be5f-0242ac1c000c,310a4a86-74f4-11ed-9ec6-0242ac1c000c,ff1fd470-99c7-11ed-83a5-0242ac1c000c,35a1c990-74f7-11ed-a487-0242ac1c000c,8c053fec-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
5ee79a0c-74f5-11ed-8600-0242ac1c000c,4a241e70-74f4-11ed-be5f-0242ac1c000c,310a4b62-74f4-11ed-9ec6-0242ac1c000c,ff1fd4fc-99c7-11ed-83a5-0242ac1c000c,35a1ca26-74f7-11ed-a487-0242ac1c000c,8c054078-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
5ee79ac0-74f5-11ed-8600-0242ac1c000c,4a241efc-74f4-11ed-be5f-0242ac1c000c,310a4c48-74f4-11ed-9ec6-0242ac1c000c,ff1fd588-99c7-11ed-83a5-0242ac1c000c,35a1cabc-74f7-11ed-a487-0242ac1c000c,8c0540dc-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
5ee79b6a-74f5-11ed-8600-0242ac1c000c,4a241f88-74f4-11ed-be5f-0242ac1c000c,310a4d56-74f4-11ed-9ec6-0242ac1c000c,ff1fd60a-99c7-11ed-83a5-0242ac1c000c,35a1cb52-74f7-11ed-a487-0242ac1c000c,8c054136-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
5ee79c14-74f5-11ed-8600-0242ac1c000c,4a24201e-74f4-11ed-be5f-0242ac1c000c,310a4e50-74f4-11ed-9ec6-0242ac1c000c,ff1fd68c-99c7-11ed-83a5-0242ac1c000c,35a1cbf2-74f7-11ed-a487-0242ac1c000c,8c054244-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
5ee79cbe-74f5-11ed-8600-0242ac1c000c,4a2420b4-74f4-11ed-be5f-0242ac1c000c,310a4f4a-74f4-11ed-9ec6-0242ac1c000c,ff1fd718-99c7-11ed-83a5-0242ac1c000c,35a1cc7e-74f7-11ed-a487-0242ac1c000c,8c0542a8-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
5ee79d68-74f5-11ed-8600-0242ac1c000c,4a24214a-74f4-11ed-be5f-0242ac1c000c,310a5044-74f4-11ed-9ec6-0242ac1c000c,ff1fd7a4-99c7-11ed-83a5-0242ac1c000c,35a1cd1e-74f7-11ed-a487-0242ac1c000c,8c054316-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
5ee79e3a-74f5-11ed-8600-0242ac1c000c,4a2421ea-74f4-11ed-be5f-0242ac1c000c,310a5170-74f4-11ed-9ec6-0242ac1c000c,ff1fd81c-99c7-11ed-83a5-0242ac1c000c,35a1cdb4-74f7-11ed-a487-0242ac1c000c,8c05437a-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
5ee79eda-74f5-11ed-8600-0242ac1c000c,4a24226c-74f4-11ed-be5f-0242ac1c000c,310a526a-74f4-11ed-9ec6-0242ac1c000c,ff1fd8a8-99c7-11ed-83a5-0242ac1c000c,35a1ce72-74f7-11ed-a487-0242ac1c000c,8c0543de-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
5ee79f8e-74f5-11ed-8600-0242ac1c000c,4a242316-74f4-11ed-be5f-0242ac1c000c,310a5350-74f4-11ed-9ec6-0242ac1c000c,ff1fd97a-99c7-11ed-83a5-0242ac1c000c,35a1cf08-74f7-11ed-a487-0242ac1c000c,8c054442-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
5ee7a02e-74f5-11ed-8600-0242ac1c000c,4a2423c0-74f4-11ed-be5f-0242ac1c000c,310a542c-74f4-11ed-9ec6-0242ac1c000c,ff1fda06-99c7-11ed-83a5-0242ac1c000c,35a1cf9e-74f7-11ed-a487-0242ac1c000c,8c0544a6-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
5ee7a0d8-74f5-11ed-8600-0242ac1c000c,4a24244c-74f4-11ed-be5f-0242ac1c000c,310a5526-74f4-11ed-9ec6-0242ac1c000c,ff1fda92-99c7-11ed-83a5-0242ac1c000c,35a1d02a-74f7-11ed-a487-0242ac1c000c,8c05450a-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
5ee7a18c-74f5-11ed-8600-0242ac1c000c,4a2424ec-74f4-11ed-be5f-0242ac1c000c,310a568e-74f4-11ed-9ec6-0242ac1c000c,ff1fdb50-99c7-11ed-83a5-0242ac1c000c,35a1d0ca-74f7-11ed-a487-0242ac1c000c,8c05456e-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
5ee7a236-74f5-11ed-8600-0242ac1c000c,4a242582-74f4-11ed-be5f-0242ac1c000c,310a5788-74f4-11ed-9ec6-0242ac1c000c,ff1fdbe6-99c7-11ed-83a5-0242ac1c000c,35a1d156-74f7-11ed-a487-0242ac1c000c,8c0545dc-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
5ee7a2e0-74f5-11ed-8600-0242ac1c000c,4a24260e-74f4-11ed-be5f-0242ac1c000c,310a5882-74f4-11ed-9ec6-0242ac1c000c,ff1fdc72-99c7-11ed-83a5-0242ac1c000c,35a1d200-74f7-11ed-a487-0242ac1c000c,8c054640-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
5ee7a38a-74f5-11ed-8600-0242ac1c000c,4a2426a4-74f4-11ed-be5f-0242ac1c000c,310a595e-74f4-11ed-9ec6-0242ac1c000c,ff1fdcf4-99c7-11ed-83a5-0242ac1c000c,35a1d28c-74f7-11ed-a487-0242ac1c000c,8c0546a4-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
5ee7a434-74f5-11ed-8600-0242ac1c000c,4a24273a-74f4-11ed-be5f-0242ac1c000c,310a5a30-74f4-11ed-9ec6-0242ac1c000c,ff1fdd80-99c7-11ed-83a5-0242ac1c000c,35a1d318-74f7-11ed-a487-0242ac1c000c,8c054712-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
5ee7a4e8-74f5-11ed-8600-0242ac1c000c,4a2427c6-74f4-11ed-be5f-0242ac1c000c,310a5b16-74f4-11ed-9ec6-0242ac1c000c,ff1fde0c-99c7-11ed-83a5-0242ac1c000c,35a1d3ae-74f7-11ed-a487-0242ac1c000c,8c054780-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
5ee7a592-74f5-11ed-8600-0242ac1c000c,4a24285c-74f4-11ed-be5f-0242ac1c000c,310a5be8-74f4-11ed-9ec6-0242ac1c000c,ff1fde98-99c7-11ed-83a5-0242ac1c000c,35a1d444-74f7-11ed-a487-0242ac1c000c,8c05480c-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
5ee7a650-74f5-11ed-8600-0242ac1c000c,4a2428e8-74f4-11ed-be5f-0242ac1c000c,310a5cb0-74f4-11ed-9ec6-0242ac1c000c,ff1fdf2e-99c7-11ed-83a5-0242ac1c000c,35a1d4d0-74f7-11ed-a487-0242ac1c000c,8c05487a-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
